
2024/01/24 (03:18:25) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/24 (03:18:25) | DEBUG: Shared::init() : Initialized.
2024/01/24 (03:18:25) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/01/25 (02:51:31) | ===> btop++ v.1.3.0
2024/01/25 (02:51:31) | INFO: Logger set to DEBUG
2024/01/25 (02:51:31) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/01/25 (02:51:31) | INFO: Running on /dev/pts/1
2024/01/25 (02:51:31) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/01/25 (02:51:31) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/25 (02:51:31) | DEBUG: Shared::init() : Initialized.
2024/01/25 (02:51:31) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme
2024/01/25 (04:06:28) | INFO: Quitting! Runtime: 01:14:57

2024/01/25 (16:32:50) | ===> btop++ v.1.3.0
2024/01/25 (16:32:50) | INFO: Logger set to DEBUG
2024/01/25 (16:32:50) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/01/25 (16:32:50) | INFO: Running on /dev/pts/11
2024/01/25 (16:32:50) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/01/25 (16:32:50) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/25 (16:32:50) | DEBUG: Shared::init() : Initialized.
2024/01/25 (16:32:50) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/01/25 (16:33:50) | ===> btop++ v.1.3.0
2024/01/25 (16:33:50) | INFO: Logger set to DEBUG
2024/01/25 (16:33:50) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/01/25 (16:33:50) | INFO: Running on /dev/pts/11
2024/01/25 (16:33:50) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/01/25 (16:33:50) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/25 (16:33:50) | DEBUG: Shared::init() : Initialized.
2024/01/25 (16:33:50) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/01/25 (16:41:41) | ===> btop++ v.1.3.0
2024/01/25 (16:41:41) | INFO: Logger set to DEBUG
2024/01/25 (16:41:41) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/01/25 (16:41:41) | INFO: Running on /dev/pts/12
2024/01/25 (16:41:41) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/01/25 (16:41:41) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/25 (16:41:41) | DEBUG: Shared::init() : Initialized.
2024/01/25 (16:41:41) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/01/25 (21:06:42) | ===> btop++ v.1.3.0
2024/01/25 (21:06:42) | INFO: Logger set to DEBUG
2024/01/25 (21:06:42) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/01/25 (21:06:42) | INFO: Running on /dev/pts/1
2024/01/25 (21:06:42) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/01/25 (21:06:42) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/25 (21:06:42) | DEBUG: Shared::init() : Initialized.
2024/01/25 (21:06:42) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/01/29 (17:29:13) | ===> btop++ v.1.3.0
2024/01/29 (17:29:13) | INFO: Logger set to DEBUG
2024/01/29 (17:29:13) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/01/29 (17:29:13) | INFO: Running on /dev/pts/2
2024/01/29 (17:29:13) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/01/29 (17:29:13) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/29 (17:29:13) | DEBUG: Shared::init() : Initialized.
2024/01/29 (17:29:13) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme
2024/01/29 (17:29:26) | INFO: Quitting! Runtime: 00:00:13

2024/01/30 (13:16:35) | ===> btop++ v.1.3.0
2024/01/30 (13:16:35) | INFO: Logger set to DEBUG
2024/01/30 (13:16:35) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/01/30 (13:16:35) | INFO: Running on /dev/pts/1
2024/01/30 (13:16:35) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/01/30 (13:16:35) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/01/30 (13:16:35) | DEBUG: Shared::init() : Initialized.
2024/01/30 (13:16:35) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/02/09 (21:03:14) | ===> btop++ v.1.3.0
2024/02/09 (21:03:14) | INFO: Logger set to DEBUG
2024/02/09 (21:03:14) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/02/09 (21:03:14) | INFO: Running on /dev/pts/8
2024/02/09 (21:03:14) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/02/09 (21:03:14) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/02/09 (21:03:14) | DEBUG: Shared::init() : Initialized.
2024/02/09 (21:03:14) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/02/10 (22:21:07) | ===> btop++ v.1.3.0
2024/02/10 (22:21:07) | INFO: Logger set to DEBUG
2024/02/10 (22:21:07) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/02/10 (22:21:07) | INFO: Running on /dev/pts/0
2024/02/10 (22:21:07) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/02/10 (22:21:07) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/02/10 (22:21:07) | DEBUG: Shared::init() : Initialized.
2024/02/10 (22:21:07) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/02/10 (23:37:32) | ===> btop++ v.1.3.0
2024/02/10 (23:37:32) | INFO: Logger set to DEBUG
2024/02/10 (23:37:32) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/02/10 (23:37:32) | INFO: Running on /dev/pts/1
2024/02/10 (23:37:32) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/02/10 (23:37:32) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/02/10 (23:37:32) | DEBUG: Shared::init() : Initialized.
2024/02/10 (23:37:32) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/02/11 (16:31:15) | ===> btop++ v.1.3.0
2024/02/11 (16:31:15) | INFO: Logger set to DEBUG
2024/02/11 (16:31:15) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/02/11 (16:31:15) | INFO: Running on /dev/pts/0
2024/02/11 (16:31:15) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/02/11 (16:31:15) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.1.0: cannot open shared object file: No such file or directory
2024/02/11 (16:31:15) | DEBUG: Shared::init() : Initialized.
2024/02/11 (16:31:15) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/02/21 (17:05:02) | ===> btop++ v.1.3.2
2024/02/21 (17:05:02) | INFO: Logger set to DEBUG
2024/02/21 (17:05:02) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/02/21 (17:05:02) | INFO: Running on /dev/pts/14
2024/02/21 (17:05:02) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/02/21 (17:05:02) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/02/21 (17:05:02) | DEBUG: Shared::init() : Initialized.
2024/02/21 (17:05:02) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme
2024/02/21 (17:06:15) | DEBUG: Writing new config file
2024/02/21 (17:06:15) | INFO: Quitting! Runtime: 00:01:13

2024/02/21 (17:26:28) | ===> btop++ v.1.3.2
2024/02/21 (17:26:28) | INFO: Logger set to DEBUG
2024/02/21 (17:26:28) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/02/21 (17:26:28) | INFO: Running on /dev/pts/2
2024/02/21 (17:26:28) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/02/21 (17:26:28) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/02/21 (17:26:28) | DEBUG: Shared::init() : Initialized.
2024/02/21 (17:26:28) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/02/27 (17:23:31) | ===> btop++ v.1.3.2
2024/02/27 (17:23:31) | INFO: Logger set to DEBUG
2024/02/27 (17:23:31) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/02/27 (17:23:31) | INFO: Running on /dev/pts/12
2024/02/27 (17:23:31) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/02/27 (17:23:31) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/02/27 (17:23:31) | DEBUG: Shared::init() : Initialized.
2024/02/27 (17:23:31) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme
2024/02/27 (17:23:48) | INFO: Quitting! Runtime: 00:00:17

2024/02/27 (17:23:54) | ===> btop++ v.1.3.2
2024/02/27 (17:23:54) | INFO: Logger set to DEBUG
2024/02/27 (17:23:54) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/02/27 (17:23:54) | INFO: Running on /dev/pts/10
2024/02/27 (17:23:54) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/02/27 (17:23:54) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/02/27 (17:23:54) | DEBUG: Shared::init() : Initialized.
2024/02/27 (17:23:54) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme
2024/02/27 (17:24:37) | INFO: Quitting! Runtime: 00:00:43

2024/02/28 (12:10:43) | ===> btop++ v.1.3.2
2024/02/28 (12:10:43) | INFO: Logger set to DEBUG
2024/02/28 (12:10:43) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/02/28 (12:10:43) | INFO: Running on /dev/pts/1
2024/02/28 (12:10:43) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/02/28 (12:10:43) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/02/28 (12:10:43) | DEBUG: Shared::init() : Initialized.
2024/02/28 (12:10:43) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/02/29 (12:11:13) | ===> btop++ v.1.3.2
2024/02/29 (12:11:13) | INFO: Logger set to DEBUG
2024/02/29 (12:11:13) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/02/29 (12:11:13) | INFO: Running on /dev/pts/1
2024/02/29 (12:11:13) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/02/29 (12:11:13) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/02/29 (12:11:13) | DEBUG: Shared::init() : Initialized.
2024/02/29 (12:11:13) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/03/01 (12:07:24) | ===> btop++ v.1.3.2
2024/03/01 (12:07:24) | INFO: Logger set to DEBUG
2024/03/01 (12:07:24) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/03/01 (12:07:24) | INFO: Running on /dev/pts/21
2024/03/01 (12:07:24) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/01 (12:07:24) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/01 (12:07:24) | DEBUG: Shared::init() : Initialized.
2024/03/01 (12:07:24) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme
2024/03/01 (12:07:29) | INFO: Quitting! Runtime: 00:00:05

2024/03/01 (12:07:59) | ===> btop++ v.1.3.2
2024/03/01 (12:07:59) | INFO: Logger set to DEBUG
2024/03/01 (12:07:59) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/03/01 (12:07:59) | INFO: Running on /dev/pts/21
2024/03/01 (12:07:59) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/01 (12:07:59) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/01 (12:07:59) | DEBUG: Shared::init() : Initialized.
2024/03/01 (12:07:59) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/03/01 (12:27:59) | ===> btop++ v.1.3.2
2024/03/01 (12:27:59) | INFO: Logger set to DEBUG
2024/03/01 (12:27:59) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/03/01 (12:27:59) | INFO: Running on /dev/pts/21
2024/03/01 (12:27:59) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/01 (12:27:59) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/01 (12:27:59) | DEBUG: Shared::init() : Initialized.
2024/03/01 (12:27:59) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/03/02 (12:44:16) | ===> btop++ v.1.3.2
2024/03/02 (12:44:16) | INFO: Logger set to DEBUG
2024/03/02 (12:44:16) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/03/02 (12:44:16) | INFO: Running on /dev/pts/2
2024/03/02 (12:44:16) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/02 (12:44:16) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/02 (12:44:16) | DEBUG: Shared::init() : Initialized.
2024/03/02 (12:44:16) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/03/02 (14:29:36) | ===> btop++ v.1.3.2
2024/03/02 (14:29:36) | INFO: Logger set to DEBUG
2024/03/02 (14:29:36) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/03/02 (14:29:36) | INFO: Running on /dev/pts/1
2024/03/02 (14:29:36) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/02 (14:29:36) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/02 (14:29:36) | DEBUG: Shared::init() : Initialized.
2024/03/02 (14:29:36) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/03/09 (12:54:17) | ===> btop++ v.1.3.2
2024/03/09 (12:54:17) | INFO: Logger set to DEBUG
2024/03/09 (12:54:17) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/03/09 (12:54:17) | INFO: Running on /dev/pts/2
2024/03/09 (12:54:17) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/09 (12:54:17) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/09 (12:54:17) | DEBUG: Shared::init() : Initialized.
2024/03/09 (12:54:17) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/03/22 (19:40:12) | ===> btop++ v.1.3.2
2024/03/22 (19:40:12) | INFO: Logger set to DEBUG
2024/03/22 (19:40:12) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/03/22 (19:40:12) | INFO: Running on /dev/pts/1
2024/03/22 (19:40:12) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/22 (19:40:12) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/22 (19:40:12) | DEBUG: Shared::init() : Initialized.
2024/03/22 (19:40:12) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme
2024/03/22 (20:17:20) | INFO: Quitting! Runtime: 00:37:09

2024/03/24 (20:05:18) | ===> btop++ v.1.3.2
2024/03/24 (20:05:18) | INFO: Logger set to DEBUG
2024/03/24 (20:05:18) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/03/24 (20:05:18) | INFO: Running on /dev/pts/1
2024/03/24 (20:05:18) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/24 (20:05:18) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/24 (20:05:18) | DEBUG: Shared::init() : Initialized.
2024/03/24 (20:05:18) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/03/25 (20:28:36) | ===> btop++ v.1.3.2
2024/03/25 (20:28:36) | INFO: Logger set to DEBUG
2024/03/25 (20:28:36) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/03/25 (20:28:36) | INFO: Running on /dev/pts/2
2024/03/25 (20:28:36) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/25 (20:28:36) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/25 (20:28:36) | DEBUG: Shared::init() : Initialized.
2024/03/25 (20:28:36) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/04/01 (12:00:44) | ===> btop++ v.1.3.2
2024/04/01 (12:00:44) | INFO: Logger set to DEBUG
2024/04/01 (12:00:44) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/04/01 (12:00:44) | INFO: Running on /dev/pts/1
2024/04/01 (12:00:44) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/04/01 (12:00:44) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/04/01 (12:00:44) | DEBUG: Shared::init() : Initialized.
2024/04/01 (12:00:44) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/04/04 (12:07:56) | ===> btop++ v.1.3.2
2024/04/04 (12:07:56) | INFO: Logger set to DEBUG
2024/04/04 (12:07:56) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/04/04 (12:07:56) | INFO: Running on /dev/pts/1
2024/04/04 (12:07:56) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/04/04 (12:07:56) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/04/04 (12:07:56) | DEBUG: Shared::init() : Initialized.
2024/04/04 (12:07:56) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/04/06 (16:05:38) | ===> btop++ v.1.3.2
2024/04/06 (16:05:38) | INFO: Logger set to DEBUG
2024/04/06 (16:05:38) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/04/06 (16:05:38) | INFO: Running on /dev/pts/1
2024/04/06 (16:05:38) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/04/06 (16:05:38) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/04/06 (16:05:38) | DEBUG: Shared::init() : Initialized.
2024/04/06 (16:05:38) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/04/07 (14:08:12) | ===> btop++ v.1.3.2
2024/04/07 (14:08:12) | INFO: Logger set to DEBUG
2024/04/07 (14:08:12) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/04/07 (14:08:12) | INFO: Running on /dev/pts/5
2024/04/07 (14:08:12) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/04/07 (14:08:12) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/04/07 (14:08:12) | DEBUG: Shared::init() : Initialized.
2024/04/07 (14:08:12) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/04/11 (15:56:42) | ===> btop++ v.1.3.2
2024/04/11 (15:56:42) | INFO: Logger set to DEBUG
2024/04/11 (15:56:42) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/04/11 (15:56:42) | INFO: Running on /dev/pts/1
2024/04/11 (15:56:42) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/04/11 (15:56:42) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/04/11 (15:56:42) | DEBUG: Shared::init() : Initialized.
2024/04/11 (15:56:42) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme
2024/04/11 (16:56:10) | INFO: Quitting! Runtime: 00:59:28

2024/04/13 (02:12:55) | ===> btop++ v.1.3.2
2024/04/13 (02:12:55) | INFO: Logger set to DEBUG
2024/04/13 (02:12:55) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/04/13 (02:12:55) | INFO: Running on /dev/pts/8
2024/04/13 (02:12:55) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/04/13 (02:12:55) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/04/13 (02:12:55) | DEBUG: Shared::init() : Initialized.
2024/04/13 (02:12:55) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme
2024/04/13 (02:13:12) | INFO: Quitting! Runtime: 00:00:17

2024/04/18 (12:47:26) | ===> btop++ v.1.3.2
2024/04/18 (12:47:26) | INFO: Logger set to DEBUG
2024/04/18 (12:47:26) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/04/18 (12:47:26) | INFO: Running on /dev/pts/5
2024/04/18 (12:47:26) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/04/18 (12:47:26) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/04/18 (12:47:26) | DEBUG: Shared::init() : Initialized.
2024/04/18 (12:47:26) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme

2024/04/19 (00:40:04) | ===> btop++ v.1.3.2
2024/04/19 (00:40:04) | INFO: Logger set to DEBUG
2024/04/19 (00:40:04) | DEBUG: Setting LC_ALL=en_IN.UTF-8
2024/04/19 (00:40:04) | INFO: Running on /dev/pts/7
2024/04/19 (00:40:04) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/04/19 (00:40:04) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/04/19 (00:40:04) | DEBUG: Shared::init() : Initialized.
2024/04/19 (00:40:04) | DEBUG: Loading theme file: /home/vedant/.config/btop/themes/catppuccin_mocha.theme
